id,name,location,brand,developer,status,opening_year,area_wan_sqm,floors,province,city,city_level,climate_zone,created_at,updated_at,geocode_query,longitude,latitude,geocode_score,geocode_address,geocode_status,geocode_error,geocode_provider,geocode_repaired,image_status,image_path,image_error,imagery_provider,imagery_size_px,imagery_radius_m,original_image_path,project_image_path,image_exists,image_width,image_height,image_mean,image_std,vegetation_ratio,water_blue_ratio,dark_roof_ratio,edge_density,center_non_green_ratio,largest_rect_ratio,quality_flags,quality_status
5360,上海盛源生活广场,上海市静安区盛源生活广场,,上海盛懿原科技发展（集团）有限公司,已开业,2012,4.8,5,上海市,上海市,1,夏热冬冷A区,2026-06-11 05:49:09,2026-06-11 05:49:09,上海市静安区盛源生活广场,121.4427835,31.229518299,79.2,上海市静安区,ok,,arcgis_world_geocoding,0,ok,C:\PV\datasets\shanghai_malls_satellite\images\5360_上海盛源生活广场.jpg,,esri_world_imagery_export,1024,200.0,C:\Users\Admin\Documents\光伏覆盖率 2\satellite_experiment\full_shanghai_dataset\images\5360_上海盛源生活广场.jpg,C:\PV\datasets\shanghai_malls_satellite\images\5360_上海盛源生活广场.jpg,1,1024,1024,95.382,51.048,0.227476,0.007873,0.388106,0.139856,0.827320,0.013618,地理编码分数低；缺少大尺度矩形屋顶证据,需复核
5365,上海证大喜玛拉雅中心,上海市浦东新区证大喜玛拉雅中心,,上海证大置业有限公司,已开业,2012,4.8,8,上海市,上海市,1,夏热冬冷A区,2026-06-11 05:49:09,2026-06-11 05:49:09,上海市浦东新区证大喜玛拉雅中心,121.64131,31.2246,77.85,上海浦东新区,ok,,arcgis_world_geocoding,0,ok,C:\PV\datasets\shanghai_malls_satellite\images\5365_上海证大喜玛拉雅中心.jpg,,esri_world_imagery_export,1024,200.0,C:\Users\Admin\Documents\光伏覆盖率 2\satellite_experiment\full_shanghai_dataset\images\5365_上海证大喜玛拉雅中心.jpg,C:\PV\datasets\shanghai_malls_satellite\images\5365_上海证大喜玛拉雅中心.jpg,1,1024,1024,85.588,43.875,0.532198,0.001594,0.188122,0.102833,0.204004,0.998048,地理编码分数低；中心区域非绿地占比低,需复核
5515,上海星宝购物中心,上海市闵行区星宝购物中心,,上海宝虹房地产实业有限公司,已开业,2018,4.5,4,上海市,上海市,1,夏热冬冷A区,2026-06-11 05:49:09,2026-06-11 05:49:09,上海市闵行区星宝购物中心,121.3769429,31.1147666,79.16,上海市闵行区,ok,,arcgis_world_geocoding,0,ok,C:\PV\datasets\shanghai_malls_satellite\images\5515_上海星宝购物中心.jpg,,esri_world_imagery_export,1024,200.0,C:\Users\Admin\Documents\光伏覆盖率 2\satellite_experiment\full_shanghai_dataset\images\5515_上海星宝购物中心.jpg,C:\PV\datasets\shanghai_malls_satellite\images\5515_上海星宝购物中心.jpg,1,1024,1024,83.297,44.301,0.434038,0.000026,0.308782,0.249130,0.503739,0.998048,地理编码分数低,需复核
5522,上海崧泽华城生活汇,上海市青浦区青湖东路900号,,上海青浦新城发展（集团）有限公司,已开业,2016,4.5,3,上海市,上海市,1,夏热冬冷A区,2026-06-11 05:49:09,2026-06-11 05:49:09,上海市青浦区青湖东路900号,121.1195519,31.1521636,76.37,上海市青浦区,ok,,arcgis_world_geocoding,0,ok,C:\PV\datasets\shanghai_malls_satellite\images\5522_上海崧泽华城生活汇.jpg,,esri_world_imagery_export,1024,200.0,C:\Users\Admin\Documents\光伏覆盖率 2\satellite_experiment\full_shanghai_dataset\images\5522_上海崧泽华城生活汇.jpg,C:\PV\datasets\shanghai_malls_satellite\images\5522_上海崧泽华城生活汇.jpg,1,1024,1024,83.394,52.964,0.387292,0.002675,0.275374,0.168095,0.531023,0.998048,地理编码分数低,需复核
5540,上海上滨生活广场,上海市虹口区上滨生活广场,,崇邦新基（上海）企业管理咨询有限公司,已开业,2019,4.5,4,上海市,上海市,1,夏热冬冷A区,2026-06-11 05:49:09,2026-06-11 05:49:09,上海市虹口区上滨生活广场,121.5007794,31.2664424,79.16,上海市虹口区,ok,,arcgis_world_geocoding,0,ok,C:\PV\datasets\shanghai_malls_satellite\images\5540_上海上滨生活广场.jpg,,esri_world_imagery_export,1024,200.0,C:\Users\Admin\Documents\光伏覆盖率 2\satellite_experiment\full_shanghai_dataset\images\5540_上海上滨生活广场.jpg,C:\PV\datasets\shanghai_malls_satellite\images\5540_上海上滨生活广场.jpg,1,1024,1024,93.190,52.429,0.322781,0.021765,0.290880,0.232222,0.740275,0.019430,地理编码分数低,需复核
5545,上海外滩中央广场,上海市黄浦区南京路步行街139号,,上海外滩投资开发（集团）有限公司,已开业,2017,4.5,6,上海市,上海市,1,夏热冬冷A区,2026-06-11 05:49:09,2026-06-11 05:49:09,上海市黄浦区南京路步行街139号,121.475339037746,31.237701161323,91.25,上海市黄浦区南京东路街道南京路步行街,ok,,arcgis_world_geocoding,0,ok,C:\PV\datasets\shanghai_malls_satellite\images\5545_上海外滩中央广场.jpg,,esri_world_imagery_export,1024,200.0,C:\Users\Admin\Documents\光伏覆盖率 2\satellite_experiment\full_shanghai_dataset\images\5545_上海外滩中央广场.jpg,C:\PV\datasets\shanghai_malls_satellite\images\5545_上海外滩中央广场.jpg,1,1024,1024,92.519,54.275,0.143579,0.008788,0.455474,0.212758,0.868712,0.016147,原始地址疑似外地/异常,需复核
5652,龙湖上海华泾天街,上海市徐汇区龙湖上海华泾天街,龙湖,龙湖集团控股有限公司,已开业,2020,4.23,4,上海市,上海市,1,夏热冬冷A区,2026-06-11 05:49:09,2026-06-11 05:49:09,上海市徐汇区龙湖上海华泾天街,121.44925,31.122,79.13,上海上海市华泾,ok,,arcgis_world_geocoding,0,ok,C:\PV\datasets\shanghai_malls_satellite\images\5652_龙湖上海华泾天街.jpg,,esri_world_imagery_export,1024,200.0,C:\Users\Admin\Documents\光伏覆盖率 2\satellite_experiment\full_shanghai_dataset\images\5652_龙湖上海华泾天街.jpg,C:\PV\datasets\shanghai_malls_satellite\images\5652_龙湖上海华泾天街.jpg,1,1024,1024,100.217,43.701,0.378421,0.004650,0.186990,0.139513,0.572886,0.495056,地理编码分数低,需复核
5675,上海贝尚坊时尚生活中心,上海市徐汇区时尚生活中心,,上海丰柏企业发展有限公司,已开业,2010,4.2,3,上海市,上海市,1,夏热冬冷A区,2026-06-11 05:49:09,2026-06-11 05:49:09,上海市徐汇区时尚生活中心,121.4311138,31.1900943,79.2,上海市徐汇区,ok,,arcgis_world_geocoding,0,ok,C:\PV\datasets\shanghai_malls_satellite\images\5675_上海贝尚坊时尚生活中心.jpg,,esri_world_imagery_export,1024,200.0,C:\Users\Admin\Documents\光伏覆盖率 2\satellite_experiment\full_shanghai_dataset\images\5675_上海贝尚坊时尚生活中心.jpg,C:\PV\datasets\shanghai_malls_satellite\images\5675_上海贝尚坊时尚生活中心.jpg,1,1024,1024,88.978,50.072,0.219447,0.002497,0.462396,0.127293,0.888654,0.017109,地理编码分数低,需复核
5733,上海星雨城时代广场(沪太路),上海市宝山区星雨城时代广场,,上海星雨置业（集团）有限公司,已开业,2014,4.0,2,上海市,上海市,1,夏热冬冷A区,2026-06-11 05:49:09,2026-06-11 05:49:09,上海市宝山区星雨城时代广场,121.4452993,31.4015684,77.64,上海市宝山区,ok,,arcgis_world_geocoding,0,ok,C:\PV\datasets\shanghai_malls_satellite\images\5733_上海星雨城时代广场(沪太路).jpg,,esri_world_imagery_export,1024,200.0,C:\Users\Admin\Documents\光伏覆盖率 2\satellite_experiment\full_shanghai_dataset\images\5733_上海星雨城时代广场(沪太路).jpg,C:\PV\datasets\shanghai_malls_satellite\images\5733_上海星雨城时代广场(沪太路).jpg,1,1024,1024,85.376,48.823,0.460735,0.014874,0.190921,0.150351,0.525953,0.998048,地理编码分数低,需复核
5824,上海浦江城市生活广场,上海市闵行区城市生活广场,,上海世博土地控股有限公司,已开业,2016,4.0,4,上海市,上海市,1,夏热冬冷A区,2026-06-11 05:49:09,2026-06-11 05:49:09,上海市闵行区城市生活广场,121.3769429,31.1147666,79.2,上海市闵行区,ok,,arcgis_world_geocoding,0,ok,C:\PV\datasets\shanghai_malls_satellite\images\5824_上海浦江城市生活广场.jpg,,esri_world_imagery_export,1024,200.0,C:\Users\Admin\Documents\光伏覆盖率 2\satellite_experiment\full_shanghai_dataset\images\5824_上海浦江城市生活广场.jpg,C:\PV\datasets\shanghai_malls_satellite\images\5824_上海浦江城市生活广场.jpg,1,1024,1024,83.297,44.301,0.434038,0.000026,0.308782,0.249130,0.503739,0.998048,地理编码分数低,需复核
6035,上海悦荟广场,上海市黄浦区南京路步行街353号,,,已开业,2015,4.0,6,上海市,上海市,1,夏热冬冷A区,2026-06-11 05:49:09,2026-06-11 05:49:09,上海市黄浦区南京路步行街353号,121.475339037746,31.237701161323,91.25,上海市黄浦区南京东路街道南京路步行街,ok,,arcgis_world_geocoding,0,ok,C:\PV\datasets\shanghai_malls_satellite\images\6035_上海悦荟广场.jpg,,esri_world_imagery_export,1024,200.0,C:\Users\Admin\Documents\光伏覆盖率 2\satellite_experiment\full_shanghai_dataset\images\6035_上海悦荟广场.jpg,C:\PV\datasets\shanghai_malls_satellite\images\6035_上海悦荟广场.jpg,1,1024,1024,92.519,54.275,0.143579,0.008788,0.455474,0.212758,0.868712,0.016147,原始地址疑似外地/异常,需复核
6055,上海KiNG88,上海市长宁区KiNG88(东五门),,上海实业控股有限公司,已开业,2018,3.9,5,上海市,上海市,1,夏热冬冷A区,2026-06-11 05:49:09,2026-06-11 05:49:09,上海市长宁区KiNG88(东五门),121.4200917,31.2221187,75.24,上海市长宁区,ok,,arcgis_world_geocoding,0,ok,C:\PV\datasets\shanghai_malls_satellite\images\6055_上海KiNG88.jpg,,esri_world_imagery_export,1024,200.0,C:\Users\Admin\Documents\光伏覆盖率 2\satellite_experiment\full_shanghai_dataset\images\6055_上海KiNG88.jpg,C:\PV\datasets\shanghai_malls_satellite\images\6055_上海KiNG88.jpg,1,1024,1024,97.716,45.741,0.155698,0.001735,0.434199,0.149851,0.811174,0.050029,地理编码分数低,需复核
6142,上海奉贤美谷美购广场,上海市奉贤区年丰路/望园南路,,东方美谷投资集团有限公司,已开业,2021,3.7,5,上海市,上海市,1,夏热冬冷A区,2026-06-11 05:49:09,2026-06-11 05:49:09,上海市奉贤区年丰路/望园南路,121.4693834,30.9204487,77.64,上海市奉贤区,ok,,arcgis_world_geocoding,0,ok,C:\PV\datasets\shanghai_malls_satellite\images\6142_上海奉贤美谷美购广场.jpg,,esri_world_imagery_export,1024,200.0,C:\Users\Admin\Documents\光伏覆盖率 2\satellite_experiment\full_shanghai_dataset\images\6142_上海奉贤美谷美购广场.jpg,C:\PV\datasets\shanghai_malls_satellite\images\6142_上海奉贤美谷美购广场.jpg,1,1024,1024,101.362,37.469,0.255095,0.001808,0.279132,0.103754,0.742744,0.998048,地理编码分数低,需复核
6248,上海汇暻生活广场,上海市黄浦区汇暻生活广场,,上海璟合实业有限公司,已开业,2013,3.5,4,上海市,上海市,1,夏热冬冷A区,2026-06-11 05:49:09,2026-06-11 05:49:09,上海市黄浦区汇暻生活广场,121.479864,31.2335925,79.12,上海市黄浦区,ok,,arcgis_world_geocoding,0,ok,C:\PV\datasets\shanghai_malls_satellite\images\6248_上海汇暻生活广场.jpg,,esri_world_imagery_export,1024,200.0,C:\Users\Admin\Documents\光伏覆盖率 2\satellite_experiment\full_shanghai_dataset\images\6248_上海汇暻生活广场.jpg,C:\PV\datasets\shanghai_malls_satellite\images\6248_上海汇暻生活广场.jpg,1,1024,1024,87.885,52.720,0.197211,0.003474,0.434650,0.213025,0.850545,0.077092,地理编码分数低,需复核
6257,上海中信泰富广场,上海市静安区中信泰富广场,,中信泰富（中国）投资有限公司,已开业,2022,3.5,5,上海市,上海市,1,夏热冬冷A区,2026-06-11 05:49:09,2026-06-11 05:49:09,上海市静安区中信泰富广场,121.4427835,31.229518299,79.2,上海市静安区,ok,,arcgis_world_geocoding,0,ok,C:\PV\datasets\shanghai_malls_satellite\images\6257_上海中信泰富广场.jpg,,esri_world_imagery_export,1024,200.0,C:\Users\Admin\Documents\光伏覆盖率 2\satellite_experiment\full_shanghai_dataset\images\6257_上海中信泰富广场.jpg,C:\PV\datasets\shanghai_malls_satellite\images\6257_上海中信泰富广场.jpg,1,1024,1024,95.382,51.048,0.227476,0.007873,0.388106,0.139856,0.827320,0.013618,地理编码分数低；缺少大尺度矩形屋顶证据,需复核
6314,上海三迪新天地,上海市松江区广富林路358弄,,中国三迪控股有限公司,已开业,2022,3.5,4,上海市,上海市,1,夏热冬冷A区,2026-06-11 05:49:09,2026-06-11 05:49:09,上海市松江区广富林路358弄,121.148934212354,31.049058042271,90,上海市松江区广富林路,ok,,arcgis_world_geocoding,0,ok,C:\PV\datasets\shanghai_malls_satellite\images\6314_上海三迪新天地.jpg,,esri_world_imagery_export,1024,200.0,C:\Users\Admin\Documents\光伏覆盖率 2\satellite_experiment\full_shanghai_dataset\images\6314_上海三迪新天地.jpg,C:\PV\datasets\shanghai_malls_satellite\images\6314_上海三迪新天地.jpg,1,1024,1024,65.080,43.647,0.607187,0.000649,0.198908,0.116878,0.313933,0.042475,绿地占比过高；中心区域非绿地占比低,需复核
6489,上海徐汇绿地滨江CLUB,上海市徐汇区绿地滨江国际中心,绿地,绿地控股集团股份有限公司,已开业,2019,3.2,4,上海市,上海市,1,夏热冬冷A区,2026-06-11 05:49:09,2026-06-11 05:49:09,上海市徐汇区绿地滨江国际中心,121.4311138,31.1900943,76.37,上海市徐汇区,ok,,arcgis_world_geocoding,0,ok,C:\PV\datasets\shanghai_malls_satellite\images\6489_上海徐汇绿地滨江CLUB.jpg,,esri_world_imagery_export,1024,200.0,C:\Users\Admin\Documents\光伏覆盖率 2\satellite_experiment\full_shanghai_dataset\images\6489_上海徐汇绿地滨江CLUB.jpg,C:\PV\datasets\shanghai_malls_satellite\images\6489_上海徐汇绿地滨江CLUB.jpg,1,1024,1024,88.978,50.072,0.219447,0.002497,0.462396,0.127293,0.888654,0.017109,地理编码分数低,需复核
6630,上海1788square,上海市静安区南京西路1788号,,上海世纪承乾物业管理有限公司,已开业,2013,3.0,3,上海市,上海市,1,夏热冬冷A区,2026-06-11 05:49:09,2026-06-11 05:49:09,上海市静安区南京西路1788号,121.439321330487,31.223951010603,100,上海市静安区南京西路1788号,ok,,arcgis_world_geocoding,0,ok,C:\PV\datasets\shanghai_malls_satellite\images\6630_上海1788square.jpg,,esri_world_imagery_export,1024,200.0,C:\Users\Admin\Documents\光伏覆盖率 2\satellite_experiment\full_shanghai_dataset\images\6630_上海1788square.jpg,C:\PV\datasets\shanghai_malls_satellite\images\6630_上海1788square.jpg,1,1024,1024,93.998,46.791,0.198469,0.005255,0.408808,0.133904,0.745201,0.024955,原始地址疑似外地/异常,需复核
6647,上海汇宝购物广场,汇宝购物广场，上海市上海市闵行区漕宝路3509号,,兆丰国际（上海）有限公司,已开业,2008,3.0,4,上海市,上海市,1,夏热冬冷A区,2026-06-11 05:49:09,2026-06-11 05:49:09,汇宝购物广场，上海市上海市闵行区漕宝路3509号,121.345104978517,31.158038390144,79.48,汇宝购物广场,ok,,arcgis_world_geocoding,0,ok,C:\PV\datasets\shanghai_malls_satellite\images\6647_上海汇宝购物广场.jpg,,esri_world_imagery_export,1024,200.0,C:\Users\Admin\Documents\光伏覆盖率 2\satellite_experiment\full_shanghai_dataset\images\6647_上海汇宝购物广场.jpg,C:\PV\datasets\shanghai_malls_satellite\images\6647_上海汇宝购物广场.jpg,1,1024,1024,102.516,48.941,0.145058,0.000003,0.379546,0.236760,0.908932,0.019156,地理编码分数低,需复核
6799,上海亭林大名悦广场,上海市金山区林吉路/红梓路,,上海新金山投资控股集团有限公司,已开业,2023,3.0,5,上海市,上海市,1,夏热冬冷A区,2026-06-11 05:49:09,2026-06-11 05:49:09,上海市金山区林吉路/红梓路,121.3372571,30.744817,79.16,上海市金山区,ok,,arcgis_world_geocoding,0,ok,C:\PV\datasets\shanghai_malls_satellite\images\6799_上海亭林大名悦广场.jpg,,esri_world_imagery_export,1024,200.0,C:\Users\Admin\Documents\光伏覆盖率 2\satellite_experiment\full_shanghai_dataset\images\6799_上海亭林大名悦广场.jpg,C:\PV\datasets\shanghai_malls_satellite\images\6799_上海亭林大名悦广场.jpg,1,1024,1024,99.172,45.090,0.425047,0.000545,0.218899,0.231948,0.769059,0.998048,地理编码分数低,需复核
6886,上海商城,上海市静安区南京西路1376号,,美国国际集团（AIG）,已开业,1990,3.0,3,上海市,上海市,1,夏热冬冷A区,2026-06-11 05:49:09,2026-06-11 05:49:09,上海市静安区南京西路1376号,121.446645437482,31.228670818372,100,上海市静安区南京西路1376号,ok,,arcgis_world_geocoding,0,ok,C:\PV\datasets\shanghai_malls_satellite\images\6886_上海商城.jpg,,esri_world_imagery_export,1024,200.0,C:\Users\Admin\Documents\光伏覆盖率 2\satellite_experiment\full_shanghai_dataset\images\6886_上海商城.jpg,C:\PV\datasets\shanghai_malls_satellite\images\6886_上海商城.jpg,1,1024,1024,98.920,46.249,0.190779,0.000515,0.370829,0.155498,0.854568,0.998048,原始地址疑似外地/异常,需复核
6922,上海宏伊国际广场,上海市黄浦区南京路步行街299号,,上海宏伊企业集团有限公司,已开业,2007,2.8,7,上海市,上海市,1,夏热冬冷A区,2026-06-11 05:49:09,2026-06-11 05:49:09,上海市黄浦区南京路步行街299号,121.475339037746,31.237701161323,91.25,上海市黄浦区南京东路街道南京路步行街,ok,,arcgis_world_geocoding,0,ok,C:\PV\datasets\shanghai_malls_satellite\images\6922_上海宏伊国际广场.jpg,,esri_world_imagery_export,1024,200.0,C:\Users\Admin\Documents\光伏覆盖率 2\satellite_experiment\full_shanghai_dataset\images\6922_上海宏伊国际广场.jpg,C:\PV\datasets\shanghai_malls_satellite\images\6922_上海宏伊国际广场.jpg,1,1024,1024,92.519,54.275,0.143579,0.008788,0.455474,0.212758,0.868712,0.016147,原始地址疑似外地/异常,需复核
7020,上海桃浦湾TOP,浙江省舟山市普陀区,保利,保利发展控股集团股份有限公司,已开业,2023,2.5,,上海市,上海市,1,夏热冬冷A区,2026-06-11 05:49:09,2026-06-11 05:49:09,上海市上海桃浦湾TOP,121.35684,31.28097,84.6,上海上海市桃浦,ok,,arcgis_world_geocoding_repaired_shanghai_bbox,1,ok,C:\PV\datasets\shanghai_malls_satellite\images\7020_上海桃浦湾TOP.jpg,,esri_world_imagery_export,1024,200.0,C:\Users\Admin\Documents\光伏覆盖率 2\satellite_experiment\full_shanghai_dataset\images\7020_上海桃浦湾TOP.jpg,C:\PV\datasets\shanghai_malls_satellite\images\7020_上海桃浦湾TOP.jpg,1,1024,1024,105.911,44.299,0.348663,0.002709,0.139588,0.218818,0.909099,0.314826,坐标经过修复；原始地址不含上海；原始地址疑似外地/异常,需复核
