id,name,location,brand,developer,status,opening_year,area_wan_sqm,floors,province,city,city_level,climate_zone,created_at,updated_at,geocode_query,longitude,latitude,geocode_score,geocode_address,geocode_status,geocode_error,geocode_provider,geocode_repaired
6711,上海控江旭辉MALL,上海市杨浦区控江路2028号,旭辉,旭辉控股（集团）有限公司,已开业,2016,3.0,4,上海市,上海市,1,夏热冬冷A区,2026-06-11 05:49:09,2026-06-11 05:49:09,上海市杨浦区控江路2028号,121.50515866306,31.274933414219,100,上海市杨浦区四平路街道控江路2028号,ok,,arcgis_world_geocoding,0
6716,上海%莘荟,上海市静安区北宝兴路624号,百联,上海百联集团股份有限公司,已开业,2022,3.0,5,上海市,上海市,1,夏热冬冷A区,2026-06-11 05:49:09,2026-06-11 05:49:09,上海市静安区北宝兴路624号,121.45696020753,31.281615256463,90,上海市静安区北宝兴路,ok,,arcgis_world_geocoding,0
6720,上海UMAX悠迈生活广场,上海市杨浦区四平路2500号,百联,上海百联集团股份有限公司,已开业,2018,3.0,5,上海市,上海市,1,夏热冬冷A区,2026-06-11 05:49:09,2026-06-11 05:49:09,上海市杨浦区四平路2500号,121.507528485554,31.294929802735,87.5,上海市杨浦区四平路,ok,,arcgis_world_geocoding,0
6724,上海无限极荟,上海市黄浦区湖滨路168号,,瑞安新天地有限公司,已开业,2017,3.0,3,上海市,上海市,1,夏热冬冷A区,2026-06-11 05:49:09,2026-06-11 05:49:09,上海市黄浦区湖滨路168号,121.473144004716,31.221975456722,89.23,上海市黄浦区淮海中路街道湖滨路,ok,,arcgis_world_geocoding,0
6734,上海MORE,上海市浦东新区张杨路588号,,上海中融置业集团有限公司,已开业,2019,3.0,6,上海市,上海市,1,夏热冬冷A区,2026-06-11 05:49:09,2026-06-11 05:49:09,上海市浦东新区张杨路588号,121.51447078518,31.229829536091,100,上海市浦东新区潍坊新村街道张杨路588号,ok,,arcgis_world_geocoding,0
6736,上海飞洲国际城市奥特莱斯,上海市徐汇区零陵路899号,,,已开业,2005,3.0,5,上海市,上海市,1,夏热冬冷A区,2026-06-11 05:49:09,2026-06-11 05:49:09,上海市徐汇区零陵路899号,121.432265612032,31.184555185579,100,上海市徐汇区徐家汇街道零陵路899号,ok,,arcgis_world_geocoding,0
6739,上海北外滩J·LIFE,上海市虹口区公平路18号,金茂,中国金茂控股集团有限公司,已开业,2015,3.0,1,上海市,上海市,1,夏热冬冷A区,2026-06-11 05:49:09,2026-06-11 05:49:09,上海市虹口区公平路18号,121.500550436363,31.256146614699,91.25,上海市虹口区北外滩街道公平路,ok,,arcgis_world_geocoding,0
6742,上海ist艾尚天地,上海市虹口区四川北路1661号,,上海大发房地产集团有限公司,已开业,2007,3.0,4,上海市,上海市,1,夏热冬冷A区,2026-06-11 05:49:09,2026-06-11 05:49:09,上海市虹口区四川北路1661号,121.479191848044,31.262540420772,88.33,上海市虹口区四川北路,ok,,arcgis_world_geocoding,0
6746,上海新天地时尚Ⅱ,上海市黄浦区马当路245号,,瑞安新天地有限公司,已开业,2023,3.0,2,上海市,上海市,1,夏热冬冷A区,2026-06-11 05:49:09,2026-06-11 05:49:09,上海市黄浦区马当路245号,121.470577279791,31.218769695246,100,上海市黄浦区淮海中路街道马当路245号,ok,,arcgis_world_geocoding,0
6780,上海徐汇古北时尚广场,上海市徐汇区吴中路52号,,上海万国置业有限公司,已开业,2016,3.0,7,上海市,上海市,1,夏热冬冷A区,2026-06-11 05:49:09,2026-06-11 05:49:09,上海市徐汇区吴中路52号,121.412868017533,31.189919637142,91.25,上海市徐汇区田林街道吴中路,ok,,arcgis_world_geocoding,0
6799,上海亭林大名悦广场,上海市金山区林吉路/红梓路,,上海新金山投资控股集团有限公司,已开业,2023,3.0,5,上海市,上海市,1,夏热冬冷A区,2026-06-11 05:49:09,2026-06-11 05:49:09,上海市金山区林吉路/红梓路,121.3372571,30.744817,79.16,上海市金山区,ok,,arcgis_world_geocoding,0
6811,上海虹口竑杉湾,上海市虹口区江湾镇,,上海竑杉湾实业有限公司,已开业,2023,3.0,,上海市,上海市,1,夏热冬冷A区,2026-06-11 05:49:09,2026-06-11 05:49:09,上海市虹口区江湾镇,121.480580349658,31.307484692979,100,江湾镇,ok,,arcgis_world_geocoding,0
6812,上海大华锦绣优嘉,上海市浦东新区成山路1339号,,大华(集团)有限公司,已开业,2020,3.0,3,上海市,上海市,1,夏热冬冷A区,2026-06-11 05:49:09,2026-06-11 05:49:09,上海市浦东新区成山路1339号,121.51572235866,31.176552430046,88.33,上海市浦东新区成山路,ok,,arcgis_world_geocoding,0
6817,上海吉宝静安中心,上海市静安区常德路/康定路,,吉宝集团有限公司,已开业,2024,3.0,,上海市,上海市,1,夏热冬冷A区,2026-06-11 05:49:09,2026-06-11 05:49:09,上海市静安区常德路/康定路,121.440818800741,31.232809929058,91.25,上海市静安区常德路,ok,,arcgis_world_geocoding,0
6860,上海夏园都市新生活,上海市宝山区牡丹江路1081号,,上海夏园康乐发展有限公司,已开业,2023,3.0,5,上海市,上海市,1,夏热冬冷A区,2026-06-11 05:49:09,2026-06-11 05:49:09,上海市宝山区牡丹江路1081号,121.482179087992,31.398242231335,88.33,上海市宝山区吴淞街道牡丹江路,ok,,arcgis_world_geocoding,0
6866,上海德淳路印力项目,上海市浦东新区玉盘北路,印力地产,上海浦东发展（集团）有限公司,已开业,2025,3.0,,上海市,上海市,1,夏热冬冷A区,2026-06-11 05:49:09,2026-06-11 05:49:09,上海市浦东新区玉盘北路,121.64131,31.2246,84.6,上海浦东新区,ok,,arcgis_world_geocoding,0
6886,上海商城,上海市静安区南京西路1376号,,美国国际集团（AIG）,已开业,1990,3.0,3,上海市,上海市,1,夏热冬冷A区,2026-06-11 05:49:09,2026-06-11 05:49:09,上海市静安区南京西路1376号,121.446645437482,31.228670818372,100,上海市静安区南京西路1376号,ok,,arcgis_world_geocoding,0
6894,上海徐汇梅陇购物中心,上海市徐汇区龙州路995号,,上海华轻投资管理有限公司,已开业,1998,3.0,4,上海市,上海市,1,夏热冬冷A区,2026-06-11 05:49:09,2026-06-11 05:49:09,上海市徐汇区龙州路995号,121.420499130574,31.135586305536,89.23,上海市徐汇区凌云路街道龙州路,ok,,arcgis_world_geocoding,0
6912,上海益丰外滩源,上海市黄浦区圆明园路88号,,上海外滩投资开发（集团）有限公司,已开业,2012,2.88,3,上海市,上海市,1,夏热冬冷A区,2026-06-11 05:49:09,2026-06-11 05:49:09,上海市黄浦区圆明园路88号,121.483775264529,31.243455710977,91.92,上海市黄浦区外滩街道圆明园路,ok,,arcgis_world_geocoding,0
6917,上海歌斐中心,上海市黄浦区蒙自路757号,,歌斐资产管理有限公司,已开业,2018,2.8,4,上海市,上海市,1,夏热冬冷A区,2026-06-11 05:49:09,2026-06-11 05:49:09,上海市黄浦区蒙自路757号,121.47777892718,31.199319782294,100,上海市黄浦区五里桥街道蒙自路757号,ok,,arcgis_world_geocoding,0
6919,上海壹丰广场,上海市虹口区四川北路1363号,,AM alpha,已开业,2013,2.8,3,上海市,上海市,1,夏热冬冷A区,2026-06-11 05:49:09,2026-06-11 05:49:09,上海市虹口区四川北路1363号,121.479120283145,31.254447936665,100,上海市虹口区四川北路1363号,ok,,arcgis_world_geocoding,0
6922,上海宏伊国际广场,上海市黄浦区南京路步行街299号,,上海宏伊企业集团有限公司,已开业,2007,2.8,7,上海市,上海市,1,夏热冬冷A区,2026-06-11 05:49:09,2026-06-11 05:49:09,上海市黄浦区南京路步行街299号,121.475339037746,31.237701161323,91.25,上海市黄浦区南京东路街道南京路步行街,ok,,arcgis_world_geocoding,0
6930,上海泗泾金地方邻,上海市松江区泗泾镇青凯路/泗宝路,金地,金地商置集团有限公司,已开业,2023,2.8,4,上海市,上海市,1,夏热冬冷A区,2026-06-11 05:49:09,2026-06-11 05:49:09,上海市松江区泗泾镇青凯路/泗宝路,121.2668392,31.1205012,83.06,上海市松江区泗泾镇,ok,,arcgis_world_geocoding,0
6938,上海宝地广场,上海市杨浦区唐山路1018号,,上海宝地不动产资产管理有限公司,已开业,2012,2.8,11,上海市,上海市,1,夏热冬冷A区,2026-06-11 05:49:09,2026-06-11 05:49:09,上海市杨浦区唐山路1018号,121.505171471444,31.262394980513,87.5,上海市杨浦区江浦路街道唐山路,ok,,arcgis_world_geocoding,0
6944,上海唐人幸福里,上海市浦东新区北蔡,,上海越婷投资发展有限公司,已开业,2017,2.7,3,上海市,上海市,1,夏热冬冷A区,2026-06-11 05:49:09,2026-06-11 05:49:09,上海市浦东新区北蔡,121.547809760669,31.182163023034,100,北蔡,ok,,arcgis_world_geocoding,0
6948,上海新天地广场,上海市黄浦区淮海中路333号,,瑞安新天地有限公司,已开业,2019,2.7,6,上海市,上海市,1,夏热冬冷A区,2026-06-11 05:49:09,2026-06-11 05:49:09,上海市黄浦区淮海中路333号,121.46957748638,31.224578815151,100,上海市黄浦区淮海中路街道淮海中路333号,ok,,arcgis_world_geocoding,0
6957,上海漫乐城,上海市浦东新区齐河路/云台路,,上海上南集团有限公司,已开业,2022,2.61,4,上海市,上海市,1,夏热冬冷A区,2026-06-11 05:49:09,2026-06-11 05:49:09,上海市浦东新区齐河路/云台路,121.506095916194,31.158763956935,91.92,上海市浦东新区云台路,ok,,arcgis_world_geocoding,0
6962,上海畹町坊,上海市闵行区畹町路399号,,,已开业,2019,2.6,2,上海市,上海市,1,夏热冬冷A区,2026-06-11 05:49:09,2026-06-11 05:49:09,上海市闵行区畹町路399号,121.396835543429,31.108500440356,89.23,上海市闵行区畹町路,ok,,arcgis_world_geocoding,0
6966,上海三德曼度泛乐城,上海市嘉定区墨玉路,,新加坡三德有限公司,已开业,2018,2.6,5,上海市,上海市,1,夏热冬冷A区,2026-06-11 05:49:09,2026-06-11 05:49:09,上海市嘉定区墨玉路,121.158662431566,31.299354853492,100,上海市嘉定区墨玉路,ok,,arcgis_world_geocoding,0
6995,上海东苑丽宝广场,上海市闵行区莘松路莘东路,,上海东苑房地产开发(集团)有限公司,已开业,2015,2.5,5,上海市,上海市,1,夏热冬冷A区,2026-06-11 05:49:09,2026-06-11 05:49:09,上海市闵行区莘松路莘东路,121.3732778,31.1092128,100,莘松路莘东路,ok,,arcgis_world_geocoding,0
7008,上海车墩金地方邻,上海市松江区车影路/影佳路,金地,金地商置集团有限公司,已开业,2023,2.5,5,上海市,上海市,1,夏热冬冷A区,2026-06-11 05:49:09,2026-06-11 05:49:09,上海市松江区车影路/影佳路,121.308661237749,31.009732764245,91.21,上海市松江区车墩镇影佳路,ok,,arcgis_world_geocoding,0
7014,上海东虹桥中心,上海市长宁区友乐路299号,招商,招商局蛇口工业区控股股份有限公司,已开业,2022,2.5,3,上海市,上海市,1,夏热冬冷A区,2026-06-11 05:49:09,2026-06-11 05:49:09,上海市长宁区友乐路299号,121.349579718929,31.199975566842,89.23,上海市长宁区友乐路,ok,,arcgis_world_geocoding,0
7020,上海桃浦湾TOP,浙江省舟山市普陀区,保利,保利发展控股集团股份有限公司,已开业,2023,2.5,,上海市,上海市,1,夏热冬冷A区,2026-06-11 05:49:09,2026-06-11 05:49:09,上海市上海桃浦湾TOP,121.35684,31.28097,84.6,上海上海市桃浦,ok,,arcgis_world_geocoding_repaired_shanghai_bbox,1
7022,上海城开优享+欣虹汇,上海市闵行区翔闵宾馆,,上海实业城市开发集团有限公司,已开业,2024,2.5,,上海市,上海市,1,夏热冬冷A区,2026-06-11 05:49:09,2026-06-11 05:49:09,上海市闵行区翔闵宾馆,121.3769429,31.1147666,83.11,上海市闵行区,ok,,arcgis_world_geocoding,0
7024,上海平金中心,上海市闵行区七莘路,,平安不动产有限公司,已开业,2023,2.5,4,上海市,上海市,1,夏热冬冷A区,2026-06-11 05:49:09,2026-06-11 05:49:09,上海市闵行区七莘路,121.3730641,31.1203422,100,七莘路,ok,,arcgis_world_geocoding,0
7027,龙湖上海闵行星悦荟,上海市闵行区银春路/富才路,龙湖,龙湖集团控股有限公司,已开业,2019,2.47,3,上海市,上海市,1,夏热冬冷A区,2026-06-11 05:49:09,2026-06-11 05:49:09,上海市闵行区银春路/富才路,121.381243626894,31.026694996293,91.25,上海市闵行区银春路,ok,,arcgis_world_geocoding,0
7033,上海新天地时尚Ⅰ,上海市黄浦区兴业路123弄5号,,瑞安新天地有限公司,已开业,2021,2.4,,上海市,上海市,1,夏热冬冷A区,2026-06-11 05:49:09,2026-06-11 05:49:09,上海市黄浦区兴业路123弄5号,121.470162040307,31.220668908777,98.67,上海市黄浦区淮海中路街道兴业路123弄号,ok,,arcgis_world_geocoding,0
7041,上海金鼎悦乐坊,上海市嘉定区真新街道金鼎路2218号,,上海御新置业有限公司,已开业,2015,2.4,5,上海市,上海市,1,夏热冬冷A区,2026-06-11 05:49:09,2026-06-11 05:49:09,上海市嘉定区真新街道金鼎路2218号,121.35659503287,31.260602499455,90.28,上海市嘉定区真新街道金鼎路,ok,,arcgis_world_geocoding,0
7042,上海百联TX淮海|年轻力中心,上海市黄浦区淮海中路523号,百联,上海百联集团股份有限公司,已开业,2021,2.4,6,上海市,上海市,1,夏热冬冷A区,2026-06-11 05:49:09,2026-06-11 05:49:09,上海市黄浦区淮海中路523号,121.464721974245,31.222906399856,100,上海市黄浦区瑞金二路街道淮海中路523号,ok,,arcgis_world_geocoding,0
7045,上海桥梓湾购物中心,上海市青浦区盈浦街道公园路700号,,上海桥梓湾实业有限公司,已开业,2006,2.4,2,上海市,上海市,1,夏热冬冷A区,2026-06-11 05:49:09,2026-06-11 05:49:09,上海市青浦区盈浦街道公园路700号,121.10951042286,31.150057692632,91.76,上海市青浦区盈浦街道公园路,ok,,arcgis_world_geocoding,0
7046,上海百联临沂购物中心,上海市浦东新区临沂路140号,百联,上海百联集团股份有限公司,已开业,2018,2.4,3,上海市,上海市,1,夏热冬冷A区,2026-06-11 05:49:09,2026-06-11 05:49:09,上海市浦东新区临沂路140号,121.508664951932,31.1970751339,90,上海市浦东新区临沂路,ok,,arcgis_world_geocoding,0
7061,上海万科滨江·光合新座,上海市浦东新区民生路118号,万科,万科企业股份有限公司,已开业,2018,2.3,4,上海市,上海市,1,夏热冬冷A区,2026-06-11 05:49:09,2026-06-11 05:49:09,上海市浦东新区民生路118号,121.542688649838,31.23305190364,90,上海市浦东新区花木街道民生路,ok,,arcgis_world_geocoding,0
7062,上海东航云锦天地,上海市徐汇区龙兰路277号,,上海东航投资有限公司,已开业,2018,2.3,4,上海市,上海市,1,夏热冬冷A区,2026-06-11 05:49:09,2026-06-11 05:49:09,上海市徐汇区龙兰路277号,121.452803094792,31.16824186335,89.23,上海市徐汇区龙华街道龙兰路,ok,,arcgis_world_geocoding,0
7068,上海金茂J·LIFE生活时尚中心,上海市浦东新区世纪大道88号,金茂,中国金茂控股集团有限公司,已开业,2006,2.3,6,上海市,上海市,1,夏热冬冷A区,2026-06-11 05:49:09,2026-06-11 05:49:09,上海市浦东新区世纪大道88号,121.501406087308,31.23725074401,100,上海市浦东新区陆家嘴街道世纪大道88号,ok,,arcgis_world_geocoding,0
7070,上海福缘湾九华商业广场,上海市长宁区淞虹路938号,,上海九华商业（集团）有限公司,已开业,2017,2.3,,上海市,上海市,1,夏热冬冷A区,2026-06-11 05:49:09,2026-06-11 05:49:09,上海市长宁区淞虹路938号,121.360872638662,31.202476125471,89.23,上海市长宁区淞虹路,ok,,arcgis_world_geocoding,0
7071,上海万源城乐斯生活馆,上海市闵行区万源路916号,,上海实业城市开发集团有限公司,已开业,2012,2.3,3,上海市,上海市,1,夏热冬冷A区,2026-06-11 05:49:09,2026-06-11 05:49:09,上海市闵行区万源路916号,121.381656995654,31.175681145099,89.23,上海市闵行区万源路,ok,,arcgis_world_geocoding,0
7072,上海申亚珺悦18广场,上海市长宁区天山西路18号,,上海申亚投资控股（集团）有限公司,已开业,2018,2.3,2,上海市,上海市,1,夏热冬冷A区,2026-06-11 05:49:09,2026-06-11 05:49:09,上海市长宁区天山西路18号,121.371060526923,31.218141171217,98.9,上海市长宁区天山西路18号,ok,,arcgis_world_geocoding,0
7081,上海新邻生活站,上海市黄浦区陆家浜路1100号,,上海新凌房地产开发有限公司,已开业,2015,2.3,3,上海市,上海市,1,夏热冬冷A区,2026-06-11 05:49:09,2026-06-11 05:49:09,上海市黄浦区陆家浜路1100号,121.490195413432,31.214678755762,88.33,上海市黄浦区半淞园路街道陆家浜路,ok,,arcgis_world_geocoding,0
7094,上海KORE合新里,上海市虹口区四川北路1727弄1-10号,,嘉凯城集团股份有限公司,已开业,2022,2.21,5,上海市,上海市,1,夏热冬冷A区,2026-06-11 05:49:09,2026-06-11 05:49:09,上海市虹口区四川北路1727弄1-10号,121.479191848044,31.262540420772,83.42,上海市虹口区四川北路,ok,,arcgis_world_geocoding,0
7098,上海嘉定秀泰天地,上海市嘉定区宝安公路3500号,,塘宸（上海）实业有限公司,已开业,2020,2.2,3,上海市,上海市,1,夏热冬冷A区,2026-06-11 05:49:09,2026-06-11 05:49:09,上海市嘉定区宝安公路3500号,121.201096301873,31.316482737727,88.33,上海市嘉定区宝安公路,ok,,arcgis_world_geocoding,0
7107,上海南洋1931,上海市徐汇区裕德路165号,,上海南洋电缆集团置业有限公司,已开业,2018,2.2,3,上海市,上海市,1,夏热冬冷A区,2026-06-11 05:49:09,2026-06-11 05:49:09,上海市徐汇区裕德路165号,121.429859470701,31.187192656741,89.23,上海市徐汇区徐家汇街道裕德路,ok,,arcgis_world_geocoding,0
