mall_id,name,province,city,confidence_level,center_lon,center_lat,center_source,reviewer,reason,final_polygon_geojson,review_round,reviewed_at,selected_provider,selected_poi_name,official_coord_evidence
729,嘉兴经开万达广场,浙江省,嘉兴市,A,120.7140208,30.75449292,official_poi_auto,,,,,,tencent,嘉兴经开万达广场,multi_provider_agree
730,龙湖杭州金沙天街,浙江省,杭州市,A,120.32267822,30.31257324,official_poi_auto,,,,,,amap,龙湖杭州金沙天街,multi_provider_agree
731,无锡荟聚,江苏省,无锡市,A,120.38956818,31.58444338,official_poi_auto,,,,,,tencent,荟聚中心,multi_provider_agree
732,宿迁宝龙广场,江苏省,宿迁市,A,118.28261117,33.95139312,official_poi_auto,,,,,,amap,宿迁宝龙广场步行街,multi_provider_agree
736,无锡江阴八佰伴（南门店）,江苏省,无锡市,A,120.26550199,31.89986258,official_poi_auto,,,,,,tencent,无锡江阴八佰伴（南门店）,multi_provider_agree
737,泰州中骏世界城,江苏省,泰州市,A,119.94831843,32.48936865,official_poi_auto,,,,,,tencent,泰州中骏世界城,multi_provider_agree
745,盐城大丰吾悦广场,江苏省,盐城市,A,120.44763496,33.21411821,official_poi_auto,,,,,,amap,盐城大丰吾悦广场店,multi_provider_agree
746,龙湖苏州东吴天街,江苏省,苏州市,A,120.62422409,31.25610912,official_poi_auto,,,,,,tencent,龙湖苏州东吴天街,multi_provider_agree
750,慈溪吾悦广场,浙江省,宁波市,A,121.25481271,30.14649584,official_poi_auto,,,,,,tencent,OMO欧美欧宁波慈溪吾悦广场,multi_provider_agree
757,盐城大有境,江苏省,盐城市,A,120.1749299,33.32336381,official_poi_auto,,,,,,tencent,盐城大有境,multi_provider_agree
761,上海中庚漫游城,上海市,上海市,A,121.39284583,31.1329484,official_poi_auto,,,,,,tencent,中庚·漫游城,multi_provider_agree
764,温州南虹广场,浙江省,温州市,A,120.97853245,28.11321667,manual_review,admin,,,2,2026-07-14 08:56:34,amap,乐清南虹广场,multi_provider_agree
767,南通中南城,江苏省,南通市,A,120.88938154,31.97134074,official_poi_auto,,,,,,amap,理想汽车南通中南城零售中心,multi_provider_agree
769,镇江丹阳吾悦广场,江苏省,镇江市,A,119.60313821,31.99874112,official_poi_auto,,,,,,tencent,镇江丹阳吾悦广场,multi_provider_agree
772,上海元祖梦世界,上海市,上海市,A,121.22162412,31.15037156,official_poi_auto,,,,,,tencent,元祖梦世界,multi_provider_agree
775,杭州大悦城,浙江省,杭州市,A,120.12490219,30.30324481,official_poi_auto,,,,,,amap,杭州大悦城,multi_provider_agree
778,常州宝龙广场,江苏省,常州市,A,119.89069241,31.79404981,official_poi_auto,,,,,,tencent,常州宝龙广场,multi_provider_agree
780,绍兴新昌海洋城,浙江省,绍兴市,A,120.87028793,29.50768747,manual_review,admin,,,2,2026-07-14 08:57:49,tencent,绍兴新昌万达广场,multi_provider_agree
782,上海七宝宝龙城,上海市,上海市,A,121.35021516,31.16070768,official_poi_auto,,,,,,tencent,七宝宝龙城,multi_provider_agree
784,无锡方圆荟·新之城,江苏省,无锡市,A,120.36908782,31.56371159,official_poi_auto,,,,,,tencent,无锡方圆荟·新之城,multi_provider_agree
788,温州瑞安新湖银泰城,浙江省,温州市,A,120.69005936,27.76959534,official_poi_auto,,,,,,amap,瑞安新湖银泰城(鸿星尔克),multi_provider_agree
790,上海东渡蛙城,上海市,上海市,A,121.07701487,31.13688668,official_poi_auto,,,,,,tencent,东渡蛙城,multi_provider_agree
801,苏州南环汇邻广场,江苏省,苏州市,A,120.62966298,31.28301202,manual_review,admin,,,2,2026-07-15 02:16:46,amap,汇邻广场,multi_provider_agree
805,苏州东方之门购物中心,江苏省,苏州市,A,120.67330835,31.31905785,official_poi_auto,,,,,,amap,Massimo Dutti(苏州中心),multi_provider_agree
810,常州溧阳苏宁广场,江苏省,常州市,A,119.48077225,31.42658919,manual_review,admin,,,2,2026-07-15 02:17:49,amap,溧阳苏宁广场,multi_provider_agree
814,徐州铜山万达广场,江苏省,徐州市,A,117.18219224,34.19295067,official_poi_auto,,,,,,tencent,李宁(徐州铜山万达广场),multi_provider_agree
817,徐州德基广场,江苏省,徐州市,A,117.18146399,34.26278151,official_poi_auto,,,,,,amap,徐州德基广场东塔,multi_provider_agree
820,嘉兴桐乡东兴生活广场,浙江省,嘉兴市,A,120.58636857,30.63083362,manual_review,admin,,,2,2026-07-14 08:59:07,tencent,桐乡新城吾悦广场,weak_or_disputed
821,瑞安吾悦广场,浙江省,温州市,A,120.65964685,27.78555511,official_poi_auto,,,,,,tencent,YZLE瑞安吾悦广场,multi_provider_agree
825,南京绿地紫金中心广场,江苏省,南京市,A,118.76930411,32.07167854,manual_review,admin,,,2,2026-07-15 02:19:35,amap,绿地紫金中心C3栋,weak_or_disputed
826,南通印象城,江苏省,南通市,A,120.88403685,31.98897969,official_poi_auto,,,,,,tencent,南通印象城购物中心,multi_provider_agree
829,台州玉环吾悦广场,浙江省,台州市,A,121.22300456,28.11675608,official_poi_auto,,,,,,tencent,台州玉环吾悦广场,multi_provider_agree
830,温州滨江5050购物中心,浙江省,温州市,A,120.61449745,28.02086944,official_poi_auto,,,,,,tencent,温州滨江5050购物中心,multi_provider_agree
832,苏州王府井Mall,江苏省,苏州市,A,120.63521386,31.37524297,official_poi_auto,,,,,,amap,苏州王府井生活广场,multi_provider_agree
834,扬州五彩世界生活广场,江苏省,扬州市,A,119.37757308,32.3874929,official_poi_auto,,,,,,amap,五彩世界生活广场,multi_provider_agree
837,上海荟聚,上海市,上海市,A,121.35211062,31.22344032,official_poi_auto,,,,,,tencent,上海荟聚,multi_provider_agree
839,句容吾悦广场,江苏省,镇江市,A,119.1656585,31.9283611,official_poi_auto,,,,,,tencent,句容吾悦广场,multi_provider_agree
843,盐城万达广场,江苏省,盐城市,A,120.12250771,33.36043865,official_poi_auto,,,,,,amap,ID.UNYX空间-盐城万达广场,multi_provider_agree
847,上海国家会展中心商业广场,上海市,上海市,A,121.29768777,31.19149062,official_poi_auto,,,,,,tencent,国家会展中心,multi_provider_agree
851,绿城·台州青悦城,浙江省,台州市,A,121.40566823,28.66079523,manual_review,admin,,,2,2026-07-14 09:00:25,amap,台州青悦城购物中心,multi_provider_agree
854,南京世茂国际中心,江苏省,南京市,A,118.72308103,32.00200308,manual_review,admin,,,2,2026-07-15 02:20:36,tencent,南京嘉业国际城购物中心,weak_or_disputed
860,绍兴聚银时代广场,浙江省,绍兴市,A,120.48863268,30.08829692,manual_review,admin,,,2,2026-07-14 09:01:54,tencent,聚银时代购物中心,multi_provider_agree
872,千岛湖银泰城(新城店),浙江省,杭州市,A,119.04581465,29.60631393,manual_review,admin,,,2,2026-07-14 09:03:00,amap,千岛湖银泰城,multi_provider_agree
879,温州昊域广场,浙江省,温州市,A,120.79075163,27.81896347,official_poi_auto,,,,,,tencent,温州昊域广场,multi_provider_agree
881,徐州杉杉奥特莱斯,江苏省,徐州市,A,117.12313327,34.22975325,official_poi_auto,,,,,,amap,徐州杉杉奥特莱斯广场,multi_provider_agree
888,衢州爱琴海购物公园奥特莱斯,浙江省,衢州市,A,118.81816483,28.96597182,official_poi_auto,,,,,,tencent,衢州爱琴海购物公园奥特莱斯招商中心,multi_provider_agree
889,松江印象城二期,上海市,上海市,A,121.2156153,31.06359013,manual_review,admin,,,2,2026-07-14 03:11:38,tencent,松江印象城二期,single_provider_strong
890,杭州远洋乐堤港,浙江省,杭州市,A,120.13739542,30.30759456,official_poi_auto,,,,,,amap,杭州远洋乐堤港,multi_provider_agree
894,南通海安万达广场,江苏省,南通市,A,120.4484723,32.51777648,official_poi_auto,,,,,,tencent,南通海安万达广场,multi_provider_agree
907,南京玄武招商花园城,江苏省,南京市,A,118.81445707,32.0958683,official_poi_auto,,,,,,amap,玄武招商花园城,multi_provider_agree
910,上海宝山宝杨宝龙广场,上海市,上海市,A,121.47740534,31.39705317,manual_review,admin,,,2,2026-07-14 03:12:15,amap,宝杨宝龙广场,multi_provider_agree
912,绍兴蓝天·市心广场,浙江省,绍兴市,A,120.48639108,30.08844626,manual_review,admin,,,2,2026-07-14 09:03:45,amap,蓝天·市心广场,multi_provider_agree
913,南京新城市广场,江苏省,南京市,A,118.73596869,32.05792925,manual_review,admin,,,2,2026-07-15 02:21:27,amap,新城市广场,multi_provider_agree
914,温州平阳万达广场,浙江省,温州市,A,120.56929186,27.58988307,official_poi_auto,,,,,,tencent,温州平阳万达广场,multi_provider_agree
920,南京溧水万达广场,江苏省,南京市,A,119.04218328,31.62805634,official_poi_auto,,,,,,tencent,南京溧水万达广场,multi_provider_agree
921,龙湖南京江北天街,江苏省,南京市,A,118.69270328,32.16071475,official_poi_auto,,,,,,amap,龙湖南京江北天街,multi_provider_agree
922,上海颛桥万达广场,上海市,上海市,A,121.40165042,31.07292162,official_poi_auto,,,,,,tencent,上海颛桥万达广场,multi_provider_agree
936,南通如皋吾悦广场,江苏省,南通市,A,120.57114578,32.36988247,official_poi_auto,,,,,,tencent,美宜佳(江苏南通如皋吾悦广场),multi_provider_agree
940,嘉兴万达广场,浙江省,嘉兴市,A,120.79913887,30.73835221,official_poi_auto,,,,,,tencent,嘉兴万达广场-1号门,multi_provider_agree
945,淮安融创ins,江苏省,淮安市,A,119.04685154,33.57385135,manual_review,admin,,,2,2026-07-15 02:22:17,amap,淮安国联·融创ins park,multi_provider_agree
947,上海虹桥前湾印象城,上海市,上海市,A,121.27301367,31.21799803,official_poi_auto,,,,,,amap,上海虹桥前湾印象城MEGA,multi_provider_agree
948,常州万象城,江苏省,常州市,A,119.95414495,31.75217365,official_poi_auto,,,,,,amap,常州万象城,multi_provider_agree
959,南通海门大有境,江苏省,南通市,A,121.16164361,31.88163678,official_poi_auto,,,,,,amap,南通海门大有境,multi_provider_agree
965,扬州蜀冈万达广场,江苏省,扬州市,A,119.36971397,32.4153912,official_poi_auto,,,,,,tencent,扬州蜀冈万达广场,multi_provider_agree
969,慈溪爱琴海购物公园,浙江省,宁波市,A,121.27249075,30.1977869,manual_review,admin,,,2,2026-07-14 09:04:46,amap,慈溪环创爱琴海购物中心,multi_provider_agree
970,杭州绿地艺尚魔方,浙江省,杭州市,A,120.290927,30.36700378,manual_review,admin,,,2,2026-07-14 09:05:36,amap,谋·立方,multi_provider_agree
971,徐州荣盛未来广场,江苏省,徐州市,A,117.21398176,34.21317617,official_poi_auto,,,,,,tencent,徐州荣盛未来广场,multi_provider_agree
979,宁波北仑银泰城,浙江省,宁波市,A,121.82707467,29.89808409,official_poi_auto,,,,,,amap,宁波北仑银泰城,multi_provider_agree
980,砂之船（南京）奥莱,江苏省,南京市,A,118.82380927,31.86958782,official_poi_auto,,,,,,amap,砂之船(南京)奥莱,multi_provider_agree
987,上海日月光中心,上海市,上海市,A,121.46383641,31.20867246,official_poi_auto,,,,,,tencent,日月光中心,multi_provider_agree
988,杭州滨江宝龙城,浙江省,杭州市,A,120.16285065,30.19021782,official_poi_auto,,,,,,tencent,杭州滨江宝龙城,multi_provider_agree
989,上海陆家嘴中心L+Mall,上海市,上海市,A,121.51143833,31.23355636,manual_review,admin,,,2,2026-07-14 03:12:24,amap,上海陆家嘴中心L+mall,single_provider_strong
991,上海五角场合生汇,上海市,上海市,A,121.51351415,31.30176747,official_poi_auto,,,,,,tencent,上海五角场合生汇,multi_provider_agree
992,上海青浦合生新天地,上海市,上海市,A,121.22432598,31.15341506,official_poi_auto,,,,,,tencent,HEKA AI 床垫(上海青浦合生新天地),multi_provider_agree
994,上海世纪汇广场,上海市,上海市,A,121.52281256,31.22943928,official_poi_auto,,,,,,amap,世纪汇广场,multi_provider_agree
999,盐城大丰万佳城市广场,江苏省,盐城市,A,120.48220791,33.2088649,official_poi_auto,,,,,,tencent,万佳城市广场,multi_provider_agree
1001,南京金象城,江苏省,南京市,A,118.73001034,32.12879509,official_poi_auto,,,,,,tencent,南京金象城老庙,multi_provider_agree
1006,嘉兴合乐城,浙江省,嘉兴市,A,120.77740667,30.7572824,official_poi_auto,,,,,,amap,嘉兴合乐城,multi_provider_agree
1007,苏州印象城,江苏省,苏州市,A,120.65283485,31.31977949,official_poi_auto,,,,,,tencent,苏州印象城,multi_provider_agree
1010,杭州拱墅万达广场,浙江省,杭州市,A,120.11518924,30.33256295,official_poi_auto,,,,,,tencent,杭州拱墅万达广场,multi_provider_agree
1012,宁波西子国际广场,浙江省,宁波市,A,121.43666825,29.3062062,manual_review,admin,,,2,2026-07-14 09:07:35,amap,西子国际购物中心,multi_provider_agree
1015,南通龙信广场,江苏省,南通市,A,120.83182723,32.03549928,official_poi_auto,,,,,,tencent,南通龙信广场,multi_provider_agree
1017,龙湖上海奉贤天街,上海市,上海市,A,121.49319595,30.91532763,manual_review,admin,,,1,2026-07-10 08:13:22,amap,龙湖·上海奉贤天街,multi_provider_agree
1036,南京贾西万象商业,江苏省,南京市,A,118.77481126,32.02360203,manual_review,admin,,,2,2026-07-15 02:23:12,tencent,南京万象天地,multi_provider_agree
1040,苏州仁恒仓街,江苏省,苏州市,A,120.63510871,31.31387597,official_poi_auto,,,,,,tencent,苏州仁恒仓街,multi_provider_agree
1041,杭州ifc,浙江省,杭州市,A,120.2187127,30.26320962,official_poi_auto,,,,,,tencent,杭州IFC西岸会客厅,multi_provider_agree
1042,南京卓悦汇广场,江苏省,南京市,A,118.79632516,32.0236932,manual_review,admin,,,2,2026-07-15 02:24:18,amap,龙蟠汇购物中心,multi_provider_agree
1046,嘉兴海盐吾悦广场,浙江省,嘉兴市,A,120.92011773,30.53028143,official_poi_auto,,,,,,tencent,嘉兴海盐吾悦广场,multi_provider_agree
1047,湖州长兴万达广场,浙江省,湖州市,A,119.89871465,31.03831687,manual_review,admin,,,2,2026-07-14 09:08:50,tencent,长兴万达广场,multi_provider_agree
1049,苏州绿宝广场,江苏省,苏州市,A,120.54508138,31.30357284,official_poi_auto,,,,,,amap,苏州绿宝广场,multi_provider_agree
1052,上海苏河湾合生汇,上海市,上海市,A,121.47441988,31.24451181,manual_review,admin,,,2,2026-07-14 03:14:22,tencent,苏河湾绿地,weak_or_disputed
1074,上海金桥国际商业广场,上海市,上海市,A,121.57440414,31.25865336,manual_review,admin,,,2,2026-07-14 03:14:43,amap,金桥国际商业广场,multi_provider_agree
1078,扬州江都万达广场,江苏省,扬州市,A,119.57250951,32.44752039,official_poi_auto,,,,,,tencent,扬州江都万达广场,multi_provider_agree
1081,扬州世茂广场,江苏省,扬州市,A,119.45315242,32.79143138,manual_review,admin,,,2,2026-07-15 02:25:25,amap,世贸国际,multi_provider_agree
1085,温州滨江万象城,浙江省,温州市,A,120.70654882,28.02061138,official_poi_auto,,,,,,amap,温州滨江万象城,multi_provider_agree
1103,淮安曼度广场,江苏省,淮安市,A,119.02184732,33.64823863,official_poi_auto,,,,,,amap,淮安曼度广场A座,multi_provider_agree
1109,宿迁沭阳吾悦广场,江苏省,宿迁市,A,118.79434905,34.10334686,official_poi_auto,,,,,,tencent,宿迁沭阳吾悦广场,multi_provider_agree
1110,苏州吴江万象汇,江苏省,苏州市,A,120.61377335,31.13815998,official_poi_auto,,,,,,tencent,苏州吴江万象汇,multi_provider_agree
1114,泰州万象城,江苏省,泰州市,A,119.91823039,32.44403033,official_poi_auto,,,,,,amap,泰州万象城,multi_provider_agree
1115,苏州江南印象童心小镇,江苏省,苏州市,A,120.92884537,31.74468925,official_poi_auto,,,,,,tencent,苏州江南印象童心小镇,multi_provider_agree
1128,龙湖绍兴镜湖天街,浙江省,绍兴市,A,120.55842979,30.03671722,official_poi_auto,,,,,,amap,龙湖绍兴镜湖天街,multi_provider_agree
1131,宿迁沭阳万达广场,江苏省,宿迁市,A,118.75856942,34.09748002,official_poi_auto,,,,,,tencent,宿迁沭阳万达广场,multi_provider_agree
1132,上海闵行马桥万达广场,上海市,上海市,A,121.36842314,31.02505449,manual_review,admin,,,2,2026-07-14 03:15:01,tencent,上海马桥万达广场,multi_provider_agree
1135,宿迁中央商场（沭阳店）,江苏省,宿迁市,A,118.77255329,34.12813154,manual_review,admin,,,2,2026-07-15 02:47:37,amap,沭阳中央商场,multi_provider_agree
1142,上海徐汇日月光中心,上海市,上海市,A,121.42765655,31.1709147,manual_review,admin,,,2,2026-07-14 03:19:15,amap,徐汇日月光中心,multi_provider_agree
1146,上海周浦海印又一城,上海市,上海市,A,121.59622633,31.11752658,official_poi_auto,,,,,,amap,周浦海印又一城,multi_provider_agree
1150,龙湖杭州西溪天街,浙江省,杭州市,A,120.06378114,30.29584547,official_poi_auto,,,,,,tencent,龙湖杭州西溪天街,multi_provider_agree
1151,杭州百联奥特莱斯,浙江省,杭州市,A,120.23390776,30.43893147,official_poi_auto,,,,,,tencent,杭州百联奥特莱斯,multi_provider_agree
